bin_low,bin_high,n,mean_pred,obs_rate,abs_gap,package,lead_minutes,arm,target
0.6000000000000001,0.7000000000000001,661,0.6506153853199693,0.6066565809379728,0.04395880438199651,np025,15,weather,downward
0.7000000000000001,0.8,380,0.735669342531079,0.7131578947368421,0.02251144779423686,np025,15,weather,downward
0.8,0.9,123,0.8484468658201851,0.6341463414634146,0.2143005243567705,np025,15,weather,downward
0.9,1.0,3,0.9058310671460452,0.0,0.9058310671460452,np025,15,weather,downward
0.0,0.1,3069,0.03919824309000298,0.09970674486803519,0.06050850177803221,np025,15,joint,return
0.1,0.2,1387,0.15008049879838645,0.24080749819754865,0.0907269993991622,np025,15,joint,return
0.2,0.30000000000000004,1178,0.2487817277896392,0.3438030560271647,0.09502132823752552,np025,15,joint,return
0.30000000000000004,0.4,872,0.346390195613611,0.3944954128440367,0.04810521723042571,np025,15,joint,return
0.4,0.5,425,0.43467796850578744,0.4188235294117647,0.015854439094022732,np025,15,joint,return
0.5,0.6000000000000001,45,0.5360877912022706,0.8888888888888888,0.35280109768661827,np025,15,joint,return
0.6000000000000001,0.7000000000000001,20,0.6328317157619623,0.75,0.11716828423803771,np025,15,joint,return
0.0,0.1,2364,0.04022186672525128,0.094331641285956,0.054109774560704725,np025,15,joint,downward
0.1,0.2,850,0.14797994936671727,0.22823529411764706,0.0802553447509298,np025,15,joint,downward
0.2,0.30000000000000004,623,0.2496403140026932,0.29213483146067415,0.04249451745798094,np025,15,joint,downward
0.30000000000000004,0.4,573,0.34944495837893635,0.3333333333333333,0.01611162504560304,np025,15,joint,downward
0.4,0.5,518,0.4490492060682479,0.4517374517374517,0.002688245669203837,np025,15,joint,downward
0.5,0.6000000000000001,473,0.5493417800305426,0.6152219873150105,0.06588020728446797,np025,15,joint,downward
0.6000000000000001,0.7000000000000001,623,0.6476955945491906,0.7367576243980738,0.08906202984888323,np025,15,joint,downward
0.7000000000000001,0.8,546,0.7486672622399538,0.8626373626373627,0.11397010039740885,np025,15,joint,downward
0.8,0.9,357,0.8428190517989349,0.9523809523809523,0.10956190058201742,np025,15,joint,downward
0.9,1.0,69,0.9238895126129275,0.9855072463768116,0.06161773376388413,np025,15,joint,downward
0.0,0.1,2973,0.03856492041536157,0.09889001009081735,0.06032508967545579,np025,60,power,return
0.1,0.2,1204,0.14931025709203527,0.21179401993355482,0.06248376284151955,np025,60,power,return
0.2,0.30000000000000004,1435,0.25450716829541337,0.35609756097560974,0.10159039268019637,np025,60,power,return
0.30000000000000004,0.4,1171,0.337539024479478,0.3663535439795047,0.028814519500026725,np025,60,power,return
0.4,0.5,192,0.4435400660727416,0.609375,0.1658349339272584,np025,60,power,return
0.5,0.6000000000000001,21,0.5200482361830023,0.7619047619047619,0.24185652572175953,np025,60,power,return
0.0,0.1,2252,0.03847018773605516,0.11545293072824156,0.07698274299218641,np025,60,power,downward
0.1,0.2,754,0.14403453289035187,0.20557029177718833,0.06153575888683646,np025,60,power,downward
0.2,0.30000000000000004,562,0.2509819214557629,0.27402135231316727,0.02303943085740434,np025,60,power,downward
0.30000000000000004,0.4,578,0.35133373886268005,0.3806228373702422,0.029289098507562172,np025,60,power,downward
0.4,0.5,709,0.447401364645863,0.49506346967559944,0.047662105029736446,np025,60,power,downward
0.5,0.6000000000000001,557,0.5483902076491671,0.5421903052064632,0.006199902442703964,np025,60,power,downward
0.6000000000000001,0.7000000000000001,659,0.6530807891718067,0.6858877086494689,0.03280691947766223,np025,60,power,downward
0.7000000000000001,0.8,731,0.7438148359475324,0.7893296853625171,0.04551484941498474,np025,60,power,downward
0.8,0.9,171,0.847371396792882,0.9298245614035088,0.0824531646106268,np025,60,power,downward
0.9,1.0,23,0.9082275197098121,1.0,0.09177248029018792,np025,60,power,downward
0.0,0.1,3031,0.046202126370522525,0.1141537446387331,0.06795161826821057,np025,60,weather,return
0.1,0.2,1494,0.14835179133792878,0.285809906291834,0.13745811495390522,np025,60,weather,return
0.2,0.30000000000000004,1398,0.24732370192667907,0.35336194563662376,0.10603824370994469,np025,60,weather,return
0.30000000000000004,0.4,773,0.3432230639235578,0.2846054333764554,0.058617630547102395,np025,60,weather,return
0.4,0.5,253,0.44196342838302016,0.466403162055336,0.024439733672315833,np025,60,weather,return
0.5,0.6000000000000001,47,0.5194594011176914,0.3617021276595745,0.1577572734581169,np025,60,weather,return
0.0,0.1,1560,0.06169608690050267,0.12435897435897436,0.06266288745847169,np025,60,weather,downward
0.1,0.2,1047,0.1481536058739975,0.26456542502387775,0.11641181914988025,np025,60,weather,downward
0.2,0.30000000000000004,973,0.24853389623278527,0.33093525179856115,0.08240135556577588,np025,60,weather,downward
0.30000000000000004,0.4,931,0.35034352618601544,0.4683136412459721,0.11797011505995664,np025,60,weather,downward
0.4,0.5,723,0.4456981012686794,0.46749654218533887,0.021798440916659445,np025,60,weather,downward
0.5,0.6000000000000001,595,0.5529328058802218,0.5647058823529412,0.011773076472719413,np025,60,weather,downward
0.6000000000000001,0.7000000000000001,664,0.650784960753091,0.6039156626506024,0.04686929810248863,np025,60,weather,downward
0.7000000000000001,0.8,376,0.7354544127323175,0.7180851063829787,0.017369306349338753,np025,60,weather,downward
0.8,0.9,124,0.8493392038695311,0.6370967741935484,0.21224242967598272,np025,60,weather,downward
0.9,1.0,3,0.9055622625373655,0.0,0.9055622625373655,np025,60,weather,downward
0.0,0.1,3001,0.043820754891978425,0.1072975674775075,0.06347681258552908,np025,60,joint,return
0.1,0.2,1383,0.15112389064521906,0.22125813449023862,0.07013424384501957,np025,60,joint,return
0.2,0.30000000000000004,1362,0.24949106532112214,0.3355359765051395,0.08604491118401736,np025,60,joint,return
0.30000000000000004,0.4,977,0.3422815199337737,0.41453428863868985,0.07225276870491615,np025,60,joint,return
0.4,0.5,238,0.43443420981393877,0.4411764705882353,0.006742260774296516,np025,60,joint,return
0.5,0.6000000000000001,35,0.5271969275612431,0.7714285714285715,0.24423164386732832,np025,60,joint,return
0.0,0.1,2175,0.051840943879185676,0.11632183908045977,0.06448089520127409,np025,60,joint,downward
0.1,0.2,755,0.14734137416472617,0.22913907284768212,0.08179769868295594,np025,60,joint,downward
0.2,0.30000000000000004,742,0.24832807054536285,0.3113207547169811,0.06299268417161827,np025,60,joint,downward
0.30000000000000004,0.4,717,0.35178721823055636,0.3612273361227336,0.009440117892177247,np025,60,joint,downward
0.4,0.5,800,0.4501574007317542,0.46375,0.013592599268245797,np025,60,joint,downward
0.5,0.6000000000000001,582,0.5470034575783644,0.6649484536082474,0.11794499602988295,np025,60,joint,downward
0.6000000000000001,0.7000000000000001,622,0.6521333656927312,0.7347266881028939,0.0825933224101627,np025,60,joint,downward
0.7000000000000001,0.8,421,0.7429292693853469,0.8194774346793349,0.076548165293988,np025,60,joint,downward
0.8,0.9,157,0.838552090942132,0.9681528662420382,0.1296007752999062,np025,60,joint,downward
0.9,1.0,25,0.920467069215178,1.0,0.07953293078482204,np025,60,joint,downward
0.0,0.1,2864,0.04450773695244205,0.10684357541899442,0.06233583846655237,np025,120,power,return
0.1,0.2,1479,0.14924822220915984,0.21839080459770116,0.06914258238854132,np025,120,power,return
0.2,0.30000000000000004,1591,0.2502060676375118,0.32558139534883723,0.07537532771132543,np025,120,power,return
0.30000000000000004,0.4,922,0.3362778962115775,0.4284164859002169,0.09213858968863942,np025,120,power,return
0.4,0.5,132,0.43157121972459117,0.553030303030303,0.12145908330571181,np025,120,power,return
0.5,0.6000000000000001,8,0.5126760842329179,0.875,0.3623239157670821,np025,120,power,return
0.0,0.1,1987,0.04777828436279347,0.13085052843482636,0.0830722440720329,np025,120,power,downward
0.1,0.2,947,0.14770719015432235,0.20802534318901794,0.06031815303469559,np025,120,power,downward
0.2,0.30000000000000004,733,0.25069274528784397,0.3042291950886767,0.05353644980083272,np025,120,power,downward
0.30000000000000004,0.4,660,0.35097995707627194,0.4287878787878788,0.07780792171160683,np025,120,power,downward
0.4,0.5,648,0.4502509730310091,0.45987654320987653,0.009625570178867449,np025,120,power,downward
0.5,0.6000000000000001,761,0.5527794803916075,0.5479632063074902,0.0048162740841173335,np025,120,power,downward
0.6000000000000001,0.7000000000000001,673,0.6499204779108362,0.7191679049034175,0.06924742699258135,np025,120,power,downward
0.7000000000000001,0.8,448,0.7383294857182092,0.8080357142857143,0.06970622856750508,np025,120,power,downward
0.8,0.9,139,0.8383820056512225,0.9280575539568345,0.08967554830561209,np025,120,power,downward
0.0,0.1,3028,0.04607702866786439,0.1142668428005284,0.068189814132664,np025,120,weather,return
0.1,0.2,1488,0.1482912708899455,0.28897849462365593,0.14068722373371043,np025,120,weather,return
0.2,0.30000000000000004,1402,0.24763496101609034,0.34950071326676174,0.1018657522506714,np025,120,weather,return
0.30000000000000004,0.4,778,0.34369612622805773,0.2814910025706941,0.06220512365736364,np025,120,weather,return
0.4,0.5,255,0.44189311555746635,0.47058823529411764,0.028695119736651287,np025,120,weather,return
0.5,0.6000000000000001,45,0.5200900041233363,0.37777777777777777,0.1423122263455585,np025,120,weather,return
0.0,0.1,1559,0.06151646242333867,0.12508017960230916,0.0635637171789705,np025,120,weather,downward
0.1,0.2,1042,0.14787379518217963,0.2629558541266795,0.11508205894449985,np025,120,weather,downward
0.2,0.30000000000000004,980,0.24879887313765156,0.3295918367346939,0.08079296359704233,np025,120,weather,downward
0.30000000000000004,0.4,924,0.3503483320374781,0.4696969696969697,0.11934863765949161,np025,120,weather,downward
0.4,0.5,727,0.44532479675977454,0.469050894085282,0.023726097325507456,np025,120,weather,downward
0.5,0.6000000000000001,599,0.5535666686634014,0.5659432387312187,0.012376570067817227,np025,120,weather,downward
0.6000000000000001,0.7000000000000001,657,0.6519286581038188,0.6057838660578386,0.04614479204598021,np025,120,weather,downward
0.7000000000000001,0.8,378,0.7360412212294216,0.7063492063492064,0.029692014880215223,np025,120,weather,downward
0.8,0.9,127,0.8472828261213239,0.6456692913385826,0.20161353478274124,np025,120,weather,downward
0.9,1.0,3,0.9042784439594295,0.0,0.9042784439594295,np025,120,weather,downward
0.0,0.1,2884,0.050167472608040393,0.10332871012482663,0.05316123751678623,np025,120,joint,return
0.1,0.2,1488,0.14908200118730452,0.23521505376344087,0.08613305257613635,np025,120,joint,return
0.2,0.30000000000000004,1523,0.24932574210639244,0.314510833880499,0.06518509177410656,np025,120,joint,return
0.30000000000000004,0.4,852,0.34018168735524784,0.4154929577464789,0.07531127039123103,np025,120,joint,return
0.4,0.5,210,0.4354894289890736,0.5095238095238095,0.07403438053473588,np025,120,joint,return
0.5,0.6000000000000001,39,0.5257196072755618,0.8717948717948718,0.34607526451931003,np025,120,joint,return
0.0,0.1,1870,0.06049368706675991,0.12994652406417112,0.06945283699741121,np025,120,joint,downward
0.1,0.2,893,0.14642983808141097,0.2116461366181411,0.06521629853673014,np025,120,joint,downward
0.2,0.30000000000000004,813,0.2517242799770784,0.2902829028290283,0.038558622851949886,np025,120,joint,downward
0.30000000000000004,0.4,890,0.35164929012564544,0.4247191011235955,0.07306981099795007,np025,120,joint,downward
0.4,0.5,863,0.44995924347098537,0.4762456546929316,0.02628641122194625,np025,120,joint,downward
0.5,0.6000000000000001,700,0.5472959427347123,0.5928571428571429,0.04556120012243059,np025,120,joint,downward
0.6000000000000001,0.7000000000000001,505,0.6485133765572921,0.7524752475247525,0.10396187096746035,np025,120,joint,downward
0.7000000000000001,0.8,358,0.74132328862922,0.8519553072625698,0.11063201863334982,np025,120,joint,downward
0.8,0.9,104,0.8315941666253983,0.9230769230769231,0.09148275645152482,np025,120,joint,downward
0.0,0.1,2298,0.04804440995172493,0.12097476066144473,0.0729303507097198,np025,240,power,return
0.1,0.2,2514,0.14987901126713812,0.21479713603818615,0.06491812477104802,np025,240,power,return
0.2,0.30000000000000004,1649,0.24385229139670103,0.35112189205579136,0.10726960065909033,np025,240,power,return
0.30000000000000004,0.4,480,0.3343408537721906,0.41458333333333336,0.08024247956114278,np025,240,power,return
0.4,0.5,55,0.4313944371745803,0.4727272727272727,0.041332835552692404,np025,240,power,return
0.0,0.1,1333,0.042445980687335114,0.15003750937734434,0.10759152869000922,np025,240,power,downward
0.1,0.2,1268,0.14829781869666955,0.23974763406940064,0.09144981537273109,np025,240,power,downward
0.2,0.30000000000000004,962,0.2479478870464919,0.27754677754677753,0.029598890500285635,np025,240,power,downward
0.30000000000000004,0.4,1070,0.3500718213131134,0.39158878504672895,0.041516963733615575,np025,240,power,downward
0.4,0.5,888,0.4506611544517062,0.5056306306306306,0.05496947617892445,np025,240,power,downward
0.5,0.6000000000000001,768,0.5457060202409507,0.6171875,0.07148147975904928,np025,240,power,downward
0.6000000000000001,0.7000000000000001,428,0.6467920287563225,0.6962616822429907,0.04946965348666821,np025,240,power,downward
0.7000000000000001,0.8,183,0.7503967221367706,0.8524590163934426,0.10206229425667201,np025,240,power,downward
0.8,0.9,96,0.8233762047962857,0.8958333333333334,0.07245712853704767,np025,240,power,downward
0.0,0.1,3018,0.04626695510023311,0.1149768058316766,0.06870985073144349,np025,240,weather,return
0.1,0.2,1489,0.14738987624169747,0.277367360644728,0.12997748440303053,np025,240,weather,return
0.2,0.30000000000000004,1408,0.24798355903549882,0.3622159090909091,0.1142323500554103,np025,240,weather,return
0.30000000000000004,0.4,775,0.3434795260946937,0.2761290322580645,0.06735049383662917,np025,240,weather,return
0.4,0.5,258,0.44195858272096133,0.4728682170542636,0.03090963433330224,np025,240,weather,return
0.5,0.6000000000000001,48,0.5248979678718667,0.3333333333333333,0.1915646345385334,np025,240,weather,return
0.0,0.1,1550,0.06178561382691756,0.12516129032258064,0.06337567649566309,np025,240,weather,downward
0.1,0.2,1047,0.14763560134482429,0.25692454632282713,0.10928894497800284,np025,240,weather,downward
0.2,0.30000000000000004,970,0.24893818018206568,0.3309278350515464,0.0819896548694807,np025,240,weather,downward
0.30000000000000004,0.4,927,0.3502717128495567,0.4811218985976268,0.13085018574807006,np025,240,weather,downward
0.4,0.5,732,0.44478272160964855,0.4576502732240437,0.012867551614395178,np025,240,weather,downward
0.5,0.6000000000000001,590,0.5520673042845156,0.5576271186440678,0.005559814359552218,np025,240,weather,downward
0.6000000000000001,0.7000000000000001,668,0.6508374845650794,0.6047904191616766,0.046047065403402754,np025,240,weather,downward
0.7000000000000001,0.8,379,0.7359440317620122,0.7176781002638523,0.018265931498159915,np025,240,weather,downward
0.8,0.9,125,0.8477446141816294,0.64,0.20774461418162937,np025,240,weather,downward
0.9,1.0,8,0.9034100791658404,0.375,0.5284100791658404,np025,240,weather,downward
0.0,0.1,2968,0.05243867905838861,0.1192722371967655,0.06683355813837688,np025,240,joint,return
0.1,0.2,1769,0.14887346788325853,0.26907857546636516,0.12020510758310662,np025,240,joint,return
0.2,0.30000000000000004,1419,0.2448176938676963,0.30655391120507397,0.061736217337377663,np025,240,joint,return
0.30000000000000004,0.4,641,0.34230617474718383,0.39469578783151327,0.052389613084329434,np025,240,joint,return
0.4,0.5,169,0.4458865210754447,0.44970414201183434,0.003817620936389654,np025,240,joint,return
0.5,0.6000000000000001,26,0.5348437115429159,0.9230769230769231,0.38823321153400725,np025,240,joint,return
0.6000000000000001,0.7000000000000001,4,0.6236118247500471,1.0,0.37638817524995294,np025,240,joint,return
0.0,0.1,1626,0.06464161720812672,0.12792127921279212,0.0632796620046654,np025,240,joint,downward
0.1,0.2,1132,0.15014801830327945,0.23498233215547704,0.08483431385219758,np025,240,joint,downward
0.2,0.30000000000000004,987,0.24943226993698,0.3606889564336373,0.11125668649665729,np025,240,joint,downward
0.30000000000000004,0.4,823,0.34878037351530417,0.4264884568651276,0.07770808334982343,np025,240,joint,downward
0.4,0.5,839,0.45115337813157597,0.4600715137067938,0.008918135575217812,np025,240,joint,downward
0.5,0.6000000000000001,732,0.54603432727077,0.5983606557377049,0.05232632846693497,np025,240,joint,downward
0.6000000000000001,0.7000000000000001,504,0.6497643847084291,0.7380952380952381,0.08833085338680902,np025,240,joint,downward
0.7000000000000001,0.8,297,0.7361466687357892,0.7676767676767676,0.03153009894097847,np025,240,joint,downward
0.8,0.9,56,0.8265430664816777,0.8571428571428571,0.03059979066117935,np025,240,joint,downward
0.0,0.1,2189,0.057461569474613935,0.12105984467793512,0.06359827520332119,np025,480,power,return
0.1,0.2,3164,0.1466026551896596,0.24873577749683945,0.10213312230717986,np025,480,power,return
0.2,0.30000000000000004,1376,0.23804954102013115,0.35247093023255816,0.114421389212427,np025,480,power,return
0.30000000000000004,0.4,246,0.33093861125326784,0.3333333333333333,0.00239472208006547,np025,480,power,return
0.4,0.5,21,0.4265010798733869,0.14285714285714285,0.2836439370162441,np025,480,power,return
0.0,0.1,926,0.0486445627627477,0.20950323974082075,0.16085867697807305,np025,480,power,downward
0.1,0.2,1337,0.15731006762997507,0.2236350037397158,0.06632493610974072,np025,480,power,downward
0.2,0.30000000000000004,1444,0.24710774770528154,0.3545706371191136,0.10746288941383203,np025,480,power,downward
0.30000000000000004,0.4,1147,0.3487985128718376,0.3853530950305144,0.036554582158676796,np025,480,power,downward
0.4,0.5,1262,0.4450646523946101,0.5126782884310618,0.06761363603645165,np025,480,power,downward
0.5,0.6000000000000001,469,0.5416756992174274,0.5565031982942431,0.014827499076815687,np025,480,power,downward
0.6000000000000001,0.7000000000000001,258,0.6457328700324342,0.6744186046511628,0.028685734618728587,np025,480,power,downward
0.7000000000000001,0.8,141,0.7406787710841447,0.7943262411347518,0.053647470050607104,np025,480,power,downward
0.8,0.9,12,0.8189014132423499,1.0,0.18109858675765012,np025,480,power,downward
0.0,0.1,3012,0.04605201394338901,0.11420982735723771,0.0681578134138487,np025,480,weather,return
0.1,0.2,1499,0.1481847401698681,0.276184122748499,0.12799938257863092,np025,480,weather,return
0.2,0.30000000000000004,1346,0.24727044198114442,0.3610698365527489,0.11379939457160446,np025,480,weather,return
0.30000000000000004,0.4,846,0.3429638552195385,0.2848699763593381,0.0580938788602004,np025,480,weather,return
0.4,0.5,245,0.44131955678059004,0.4897959183673469,0.04847636158675689,np025,480,weather,return
0.5,0.6000000000000001,48,0.5204392428143138,0.3541666666666667,0.16627257614764707,np025,480,weather,return
0.0,0.1,1576,0.06190754736516961,0.125,0.06309245263483039,np025,480,weather,downward
0.1,0.2,1029,0.14785740431719757,0.26239067055393583,0.11453326623673826,np025,480,weather,downward
0.2,0.30000000000000004,972,0.24810519869647119,0.3343621399176955,0.08625694122122429,np025,480,weather,downward
0.30000000000000004,0.4,937,0.35022047161010494,0.4621131270010672,0.11189265539096227,np025,480,weather,downward
0.4,0.5,735,0.44535125728342334,0.47619047619047616,0.030839218907052823,np025,480,weather,downward
0.5,0.6000000000000001,571,0.5542940882214694,0.5569176882661997,0.0026236000447302787,np025,480,weather,downward
0.6000000000000001,0.7000000000000001,635,0.6510395964875438,0.6188976377952756,0.03214195869226821,np025,480,weather,downward
0.7000000000000001,0.8,410,0.7360433446206853,0.6878048780487804,0.04823846657190489,np025,480,weather,downward
0.8,0.9,128,0.8472107322698046,0.6484375,0.1987732322698046,np025,480,weather,downward
0.9,1.0,3,0.9028197135530046,0.6666666666666666,0.23615304688633798,np025,480,weather,downward
0.0,0.1,2804,0.04407563501421815,0.11982881597717546,0.0757531809629573,np025,480,joint,return
0.1,0.2,1576,0.14738524781825357,0.25317258883248733,0.10578734101423376,np025,480,joint,return
0.2,0.30000000000000004,1412,0.24894946844332536,0.3562322946175637,0.10728282617423837,np025,480,joint,return
0.30000000000000004,0.4,914,0.3398067403582276,0.2833698030634573,0.056436937294770284,np025,480,joint,return
0.4,0.5,251,0.4417647079086018,0.450199203187251,0.008434495278649201,np025,480,joint,return
0.5,0.6000000000000001,39,0.5171020848038805,0.3076923076923077,0.20940977711157283,np025,480,joint,return
0.0,0.1,1322,0.055466567715045816,0.12405446293494705,0.06858789521990125,np025,480,joint,downward
0.1,0.2,974,0.1461271999735455,0.2268993839835729,0.08077218401002739,np025,480,joint,downward
0.2,0.30000000000000004,916,0.25094640745894253,0.32641921397379914,0.0754728065148566,np025,480,joint,downward
0.30000000000000004,0.4,943,0.34769270769196053,0.44644750795334043,0.0987548002613799,np025,480,joint,downward
0.4,0.5,859,0.44710937214011076,0.42491268917345754,0.022196682966653225,np025,480,joint,downward
0.5,0.6000000000000001,872,0.5505971897833193,0.5229357798165137,0.02766140996680555,np025,480,joint,downward
0.6000000000000001,0.7000000000000001,825,0.6461985865573482,0.6484848484848484,0.002286261927500255,np025,480,joint,downward
0.7000000000000001,0.8,261,0.7375991463801115,0.6819923371647509,0.05560680921536054,np025,480,joint,downward
0.8,0.9,24,0.8148713518635641,0.5833333333333334,0.2315380185302307,np025,480,joint,downward
0.0,0.1,2212,0.06451526066893713,0.11573236889692586,0.05121710822798872,np025,720,power,return
0.1,0.2,3606,0.14789063717065362,0.27287853577371046,0.12498789860305684,np025,720,power,return
0.2,0.30000000000000004,1121,0.23016123714848924,0.328278322925959,0.09811708577746975,np025,720,power,return
0.30000000000000004,0.4,56,0.3346633291283178,0.25,0.08466332912831781,np025,720,power,return
0.4,0.5,1,0.4031966469903229,0.0,0.4031966469903229,np025,720,power,return
0.0,0.1,702,0.0641664852748389,0.16809116809116809,0.10392468281632919,np025,720,power,downward
0.1,0.2,1417,0.15547214548815383,0.22935779816513763,0.0738856526769838,np025,720,power,downward
0.2,0.30000000000000004,1972,0.24736832059735434,0.3894523326572008,0.14208401205984647,np025,720,power,downward
0.30000000000000004,0.4,1203,0.3485565663062236,0.4937655860349127,0.1452090197286891,np025,720,power,downward
0.4,0.5,1120,0.4446311599722347,0.4785714285714286,0.03394026859919391,np025,720,power,downward
0.5,0.6000000000000001,441,0.541146160821401,0.5238095238095238,0.017336637011877154,np025,720,power,downward
0.6000000000000001,0.7000000000000001,121,0.6375911342719407,0.5537190082644629,0.08387212600747784,np025,720,power,downward
0.7000000000000001,0.8,20,0.7259697993456443,0.7,0.025969799345644362,np025,720,power,downward
0.0,0.1,3004,0.047064414084219096,0.11584553928095873,0.06878112519673962,np025,720,weather,return
0.1,0.2,1499,0.14877834769873938,0.2735156771180787,0.12473732941933935,np025,720,weather,return
0.2,0.30000000000000004,1359,0.24919293836601766,0.36055923473142015,0.11136629636540249,np025,720,weather,return
0.30000000000000004,0.4,839,0.3426510077227113,0.2789034564958284,0.06374755122688291,np025,720,weather,return
0.4,0.5,259,0.442489162448104,0.5057915057915058,0.06330234334340179,np025,720,weather,return
0.5,0.6000000000000001,36,0.5211284656196418,0.25,0.27112846561964177,np025,720,weather,return
0.0,0.1,1561,0.06378078664313357,0.12812299807815503,0.06434221143502146,np025,720,weather,downward
0.1,0.2,1017,0.14687916899545472,0.2536873156342183,0.10680814663876359,np025,720,weather,downward
0.2,0.30000000000000004,980,0.24853256632578277,0.3306122448979592,0.08207967857217643,np025,720,weather,downward
0.30000000000000004,0.4,959,0.3503221376614935,0.45776850886339937,0.10744637120190587,np025,720,weather,downward
0.4,0.5,728,0.44627954583095625,0.47527472527472525,0.028995179443769004,np025,720,weather,downward
0.5,0.6000000000000001,576,0.5535573784856744,0.5590277777777778,0.005470399292103356,np025,720,weather,downward
0.6000000000000001,0.7000000000000001,652,0.6516185286709022,0.6165644171779141,0.035054111492988094,np025,720,weather,downward
0.7000000000000001,0.8,398,0.7384922672214504,0.7110552763819096,0.027436990839540876,np025,720,weather,downward
0.8,0.9,116,0.8459795655393856,0.6551724137931034,0.19080715174628216,np025,720,weather,downward
0.9,1.0,9,0.9045859863066911,0.3333333333333333,0.5712526529733577,np025,720,weather,downward
0.0,0.1,2900,0.04603191980602674,0.11551724137931034,0.0694853215732836,np025,720,joint,return
0.1,0.2,1694,0.14836505997348964,0.29279811097992914,0.1444330510064395,np025,720,joint,return
0.2,0.30000000000000004,1375,0.24400750432902382,0.31054545454545457,0.06653795021643075,np025,720,joint,return
0.30000000000000004,0.4,684,0.34342992355820456,0.32456140350877194,0.018868520049432624,np025,720,joint,return
0.4,0.5,285,0.4443196219887214,0.4245614035087719,0.019758218479949463,np025,720,joint,return
0.5,0.6000000000000001,55,0.5423018328417546,0.34545454545454546,0.19684728738720914,np025,720,joint,return
0.6000000000000001,0.7000000000000001,3,0.607866182871483,0.6666666666666666,0.058800483795183656,np025,720,joint,return
0.0,0.1,1263,0.0618334443291049,0.11084718923198733,0.04901374490288243,np025,720,joint,downward
0.1,0.2,1075,0.1480486217856979,0.23813953488372094,0.09009091309802306,np025,720,joint,downward
0.2,0.30000000000000004,1109,0.24953513414255382,0.35166816952209196,0.10213303537953813,np025,720,joint,downward
0.30000000000000004,0.4,885,0.34830757764889714,0.43954802259887005,0.09124044494997291,np025,720,joint,downward
0.4,0.5,838,0.44745905308444434,0.4403341288782816,0.0071249242061627305,np025,720,joint,downward
0.5,0.6000000000000001,840,0.5493835813034433,0.513095238095238,0.03628834320820529,np025,720,joint,downward
0.6000000000000001,0.7000000000000001,635,0.6489954376473517,0.6708661417322834,0.021870704084931747,np025,720,joint,downward
0.7000000000000001,0.8,258,0.7416149845365403,0.7403100775193798,0.0013049070171604615,np025,720,joint,downward
0.8,0.9,93,0.8408603785700977,0.6559139784946236,0.18494640007547403,np025,720,joint,downward
0.0,0.1,1034,0.052169315570767226,0.10058027079303675,0.04841095522226952,np028,15,power,return
0.1,0.2,1265,0.14965073203970355,0.21106719367588933,0.061416461636185776,np028,15,power,return
0.2,0.30000000000000004,982,0.24478223293612228,0.23523421588594703,0.009548017050175245,np028,15,power,return
0.30000000000000004,0.4,318,0.34248818592034663,0.389937106918239,0.047448920997892385,np028,15,power,return
0.4,0.5,128,0.44165635385906876,0.4296875,0.011968853859068762,np028,15,power,return
0.5,0.6000000000000001,36,0.5444019274795429,0.1388888888888889,0.40551303859065396,np028,15,power,return
0.6000000000000001,0.7000000000000001,9,0.615826763087052,0.2222222222222222,0.39360454086482977,np028,15,power,return
0.0,0.1,612,0.04693038765171188,0.11764705882352941,0.07071667117181753,np028,15,power,downward
0.1,0.2,728,0.1555860883001621,0.1304945054945055,0.025091582805656598,np028,15,power,downward
0.2,0.30000000000000004,550,0.24403521144519996,0.17636363636363636,0.0676715750815636,np028,15,power,downward
0.30000000000000004,0.4,346,0.3506275156027984,0.27167630057803466,0.07895121502476377,np028,15,power,downward
0.4,0.5,239,0.44973565926685954,0.4100418410041841,0.03969381826267543,np028,15,power,downward
0.5,0.6000000000000001,240,0.5492873867457763,0.39166666666666666,0.1576207200791096,np028,15,power,downward
0.6000000000000001,0.7000000000000001,246,0.6509109941148413,0.5934959349593496,0.05741505915549172,np028,15,power,downward
0.7000000000000001,0.8,263,0.7533121703082081,0.7718631178707225,0.018550947562514408,np028,15,power,downward
0.8,0.9,313,0.8585324682864298,0.7188498402555911,0.13968262803083875,np028,15,power,downward
0.9,1.0,235,0.932837356659387,0.8680851063829788,0.0647522502764083,np028,15,power,downward
0.0,0.1,1085,0.052267130466931024,0.1391705069124424,0.08690337644551138,np028,15,weather,return
0.1,0.2,1279,0.1503891538962587,0.1524628616106333,0.0020737077143745952,np028,15,weather,return
0.2,0.30000000000000004,769,0.24360505560671777,0.25227568270481143,0.008670627098093658,np028,15,weather,return
0.30000000000000004,0.4,346,0.34398544763679983,0.3670520231213873,0.02306657548458746,np028,15,weather,return
0.4,0.5,252,0.44295109792278625,0.39285714285714285,0.0500939550656434,np028,15,weather,return
0.5,0.6000000000000001,32,0.5401338092270594,0.46875,0.07138380922705945,np028,15,weather,return
0.6000000000000001,0.7000000000000001,9,0.6194617309413618,0.7777777777777778,0.15831604683641598,np028,15,weather,return
0.0,0.1,436,0.05987649182883268,0.24770642201834864,0.18782993018951596,np028,15,weather,downward
0.1,0.2,571,0.1498687442547083,0.16112084063047286,0.011252096375764548,np028,15,weather,downward
0.2,0.30000000000000004,419,0.24828525287923295,0.2935560859188544,0.045270833039621455,np028,15,weather,downward
